name,true_pld,proxy_pld,abs_error,signed_error,proxy_pld_calibrated,raw_abs_error,raw_signed_error,cal_abs_error,cal_signed_error
wgt+N242+E182,5.0252300000000005,4.4652910232543945,0.559938976745606,-0.559938976745606,5.295908617926905,0.559938976745606,-0.559938976745606,0.2706786179269045,0.2706786179269045
uoc+N276+E128,8.518369999999999,7.876137733459473,0.6422322665405265,-0.6422322665405265,8.59692702328298,0.6422322665405265,-0.6422322665405265,0.07855702328298086,0.07855702328298086
vcy+N650+E166,3.30967,2.8070099353790283,0.5026600646209713,-0.5026600646209713,3.691023714728968,0.5026600646209718,-0.5026600646209718,0.38135371472896784,0.38135371472896784
sow+N561+E172,7.21287,6.477837562561035,0.7350324374389645,-0.7350324374389645,7.24365172464877,0.7350324374389645,-0.7350324374389645,0.030781724648770492,0.030781724648770492
wib+N197+E69,5.02338,3.9709088802337646,1.0524711197662358,-1.0524711197662358,4.817445440878307,1.0524711197662358,-1.0524711197662358,0.205934559121693,-0.205934559121693
wht+N179+E134,7.81227,6.7572083473205575,1.0550616526794432,-1.0550616526794432,7.5140268487054325,1.0550616526794423,-1.0550616526794423,0.29824315129456735,-0.29824315129456735
qzd+N654+E84,6.42312,5.41805362701416,1.0050663729858398,-1.0050663729858398,6.217992533787452,1.0050663729858398,-1.0050663729858398,0.20512746621254774,-0.20512746621254774
est+N300+E156,6.76397,6.255421161651611,0.5085488383483883,-0.5085488383483883,7.028397069299301,0.5085488383483883,-0.5085488383483883,0.2644270692993018,0.2644270692993018
ukh+N346+E0,5.30606,5.026942253112793,0.2791177468872066,-0.2791177468872066,5.839474836134927,0.2791177468872075,-0.2791177468872075,0.5334148361349262,0.5334148361349262
wft+N446+E15,4.4524300000000006,3.8012909889221187,0.6511390110778814,-0.6511390110778814,4.653289197965894,0.6511390110778819,-0.6511390110778819,0.2008591979658938,0.2008591979658938
hjm+N520+E63,2.76893,1.5152686834335327,1.2536613165664674,-1.2536613165664674,2.44087616782458,1.2536613165664674,-1.2536613165664674,0.3280538321754203,-0.3280538321754203
wys+N401+N231+E139,6.52093,5.6639509201049805,0.8569790798950194,-0.8569790798950194,6.455972003193519,0.8569790798950194,-0.8569790798950194,0.06495799680648062,-0.06495799680648062
